,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,year
70,0.405,0.57,1,-7.919,1,0.042,0.43,5.09e-06,0.238,0.956,195.855,audio_features,1aTHBOr0V8XnbgHSRPyJtg,spotify:track:1aTHBOr0V8XnbgHSRPyJtg,https://api.spotify.com/v1/tracks/1aTHBOr0V8XnbgHSRPyJtg,https://api.spotify.com/v1/audio-analysis/1aTHBOr0V8XnbgHSRPyJtg,148973,4,That's All You Gotta Do,1960
71,0.582,0.289,1,-14.339,1,0.0465,0.518,0.0,0.107,0.743,80.75,audio_features,5TcEq6qNQJ7HXeTxwB3ZGB,spotify:track:5TcEq6qNQJ7HXeTxwB3ZGB,https://api.spotify.com/v1/tracks/5TcEq6qNQJ7HXeTxwB3ZGB,https://api.spotify.com/v1/audio-analysis/5TcEq6qNQJ7HXeTxwB3ZGB,118467,4,Walking to New Orleans,1960
72,0.464,0.447,9,-6.15,1,0.0266,0.464,2.9e-05,0.165,0.466,109.081,audio_features,6EkeTn530FSyUGdoC7ZpoL,spotify:track:6EkeTn530FSyUGdoC7ZpoL,https://api.spotify.com/v1/tracks/6EkeTn530FSyUGdoC7ZpoL,https://api.spotify.com/v1/audio-analysis/6EkeTn530FSyUGdoC7ZpoL,151693,3,Among My Souvenirs,1960
73,0.524,0.762,5,-5.473,1,0.0329,0.64,1.31e-06,0.0956,0.969,150.56,audio_features,2V0U78Xx4KY843bJbuq586,spotify:track:2V0U78Xx4KY843bJbuq586,https://api.spotify.com/v1/tracks/2V0U78Xx4KY843bJbuq586,https://api.spotify.com/v1/audio-analysis/2V0U78Xx4KY843bJbuq586,134000,3,Swingin' School,1960
74,0.788,0.52,3,-10.837,1,0.0528,0.845,2.94e-05,0.178,0.96,130.224,audio_features,4ydSzWwxqtNdP4VPfQe8bf,spotify:track:4ydSzWwxqtNdP4VPfQe8bf,https://api.spotify.com/v1/tracks/4ydSzWwxqtNdP4VPfQe8bf,https://api.spotify.com/v1/audio-analysis/4ydSzWwxqtNdP4VPfQe8bf,148227,4,A Rockin' Good Way (To Mess Around and Fall in Love),1960
75,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4,Stairway to Heaven,1960
76,0.79,0.514,11,-10.743,0,0.0362,0.223,0.0,0.14,0.962,117.022,audio_features,75wzEkDy6NnSj692dA99ip,spotify:track:75wzEkDy6NnSj692dA99ip,https://api.spotify.com/v1/tracks/75wzEkDy6NnSj692dA99ip,https://api.spotify.com/v1/audio-analysis/75wzEkDy6NnSj692dA99ip,126293,4,My Home Town,1960
77,0.19,0.323,7,-12.405,1,0.0303,0.626,2.17e-06,0.176,0.281,94.34,audio_features,6yMGxqKj0218mFR5KqsMRq,spotify:track:6yMGxqKj0218mFR5KqsMRq,https://api.spotify.com/v1/tracks/6yMGxqKj0218mFR5KqsMRq,https://api.spotify.com/v1/audio-analysis/6yMGxqKj0218mFR5KqsMRq,219560,4,Georgia on My Mind,1960
78,0.407,0.955,2,-4.164,1,0.164,0.0251,0.0,0.347,0.508,177.48,audio_features,18ESXa5mEm1V4Pkt5GSXWx,spotify:track:18ESXa5mEm1V4Pkt5GSXWx,https://api.spotify.com/v1/tracks/18ESXa5mEm1V4Pkt5GSXWx,https://api.spotify.com/v1/audio-analysis/18ESXa5mEm1V4Pkt5GSXWx,201107,4,Cherry Pie,1960
79,0.808,0.484,5,-7.495,1,0.0892,0.462,0.0,0.264,0.481,149.055,audio_features,5SQkpKQP4woq7R4kG53HAy,spotify:track:5SQkpKQP4woq7R4kG53HAy,https://api.spotify.com/v1/tracks/5SQkpKQP4woq7R4kG53HAy,https://api.spotify.com/v1/audio-analysis/5SQkpKQP4woq7R4kG53HAy,165801,4,Wonderful World,1960
80,0.584,0.295,0,-11.322,1,0.0274,0.215,0.0232,0.0758,0.526,110.703,audio_features,5xYLp0Usx3L7B0w9AN4gJO,spotify:track:5xYLp0Usx3L7B0w9AN4gJO,https://api.spotify.com/v1/tracks/5xYLp0Usx3L7B0w9AN4gJO,https://api.spotify.com/v1/audio-analysis/5xYLp0Usx3L7B0w9AN4gJO,173533,4,Tracy's Theme,1960
81,0.668,0.459,9,-9.037,1,0.029,0.425,0.232,0.101,0.565,95.42,audio_features,4zdSkZqBNo0fHmviHOtxGe,spotify:track:4zdSkZqBNo0fHmviHOtxGe,https://api.spotify.com/v1/tracks/4zdSkZqBNo0fHmviHOtxGe,https://api.spotify.com/v1/audio-analysis/4zdSkZqBNo0fHmviHOtxGe,258800,4,Lady Luck,1960
82,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,audio_features,6J6RWKCPN5RFKHUKEUFjxS,spotify:track:6J6RWKCPN5RFKHUKEUFjxS,https://api.spotify.com/v1/tracks/6J6RWKCPN5RFKHUKEUFjxS,https://api.spotify.com/v1/audio-analysis/6J6RWKCPN5RFKHUKEUFjxS,267293,4,Step by Step,1960
83,0.718,0.543,9,-11.016,1,0.0502,0.819,0.0206,0.362,0.94,93.954,audio_features,18osa1s3PwYRkxM8ARgLnN,spotify:track:18osa1s3PwYRkxM8ARgLnN,https://api.spotify.com/v1/tracks/18osa1s3PwYRkxM8ARgLnN,https://api.spotify.com/v1/audio-analysis/18osa1s3PwYRkxM8ARgLnN,117253,4,Happy-Go-Lucky Me,1960
84,0.416,0.227,7,-13.36,0,0.039,0.567,2.92e-05,0.156,0.39,116.986,audio_features,21GQhKoEr9WvrRGUZxzAsv,spotify:track:21GQhKoEr9WvrRGUZxzAsv,https://api.spotify.com/v1/tracks/21GQhKoEr9WvrRGUZxzAsv,https://api.spotify.com/v1/audio-analysis/21GQhKoEr9WvrRGUZxzAsv,155040,3,Young Emotions,1960
85,0.553,0.458,8,-10.796,1,0.0381,0.325,9.71e-05,0.0583,0.247,165.807,audio_features,5EL8hqM8YQJHKKnzGdahly,spotify:track:5EL8hqM8YQJHKKnzGdahly,https://api.spotify.com/v1/tracks/5EL8hqM8YQJHKKnzGdahly,https://api.spotify.com/v1/audio-analysis/5EL8hqM8YQJHKKnzGdahly,314867,4,Dreamin',1960
86,0.485,0.706,8,-7.387,1,0.0319,0.392,0.0,0.0991,0.912,135.255,audio_features,2HKafPuzWaKsCzcE3zFOIX,spotify:track:2HKafPuzWaKsCzcE3zFOIX,https://api.spotify.com/v1/tracks/2HKafPuzWaKsCzcE3zFOIX,https://api.spotify.com/v1/audio-analysis/2HKafPuzWaKsCzcE3zFOIX,154467,4,Poetry in Motion,1960
87,0.389,0.412,5,-8.131,1,0.0304,0.192,3.11e-06,0.0936,0.363,115.882,audio_features,6kFmfcqpy1ok5wfls2yCtZ,spotify:track:6kFmfcqpy1ok5wfls2yCtZ,https://api.spotify.com/v1/tracks/6kFmfcqpy1ok5wfls2yCtZ,https://api.spotify.com/v1/audio-analysis/6kFmfcqpy1ok5wfls2yCtZ,171427,4,O Dio Mio,1960
88,0.96,0.793,5,-6.032,0,0.0942,0.0309,1.56e-06,0.202,0.584,118.802,audio_features,5qGl6mO9ToKgCiewUFW0VQ,spotify:track:5qGl6mO9ToKgCiewUFW0VQ,https://api.spotify.com/v1/tracks/5qGl6mO9ToKgCiewUFW0VQ,https://api.spotify.com/v1/audio-analysis/5qGl6mO9ToKgCiewUFW0VQ,358973,4,You Talk Too Much,1960
89,0.541,0.62,5,-15.603,1,0.0332,0.888,0.288,0.12,0.931,88.364,audio_features,3uHrMzdYjAUbINHGTh7M5S,spotify:track:3uHrMzdYjAUbINHGTh7M5S,https://api.spotify.com/v1/tracks/3uHrMzdYjAUbINHGTh7M5S,https://api.spotify.com/v1/audio-analysis/3uHrMzdYjAUbINHGTh7M5S,129667,4,Beatnik Fly,1960
90,0.513,0.573,9,-10.023,1,0.0337,0.186,0.000958,0.0878,0.621,132.607,audio_features,5jPPjNMIi1rD6BvQqxhJh5,spotify:track:5jPPjNMIi1rD6BvQqxhJh5,https://api.spotify.com/v1/tracks/5jPPjNMIi1rD6BvQqxhJh5,https://api.spotify.com/v1/audio-analysis/5jPPjNMIi1rD6BvQqxhJh5,124867,4,When Will I Be Loved,1960
91,0.613,0.636,2,-13.398,1,0.0713,0.717,0.0,0.446,0.962,96.762,audio_features,7FhIxFg3PwfDHZhs0jRZsw,spotify:track:7FhIxFg3PwfDHZhs0jRZsw,https://api.spotify.com/v1/tracks/7FhIxFg3PwfDHZhs0jRZsw,https://api.spotify.com/v1/audio-analysis/7FhIxFg3PwfDHZhs0jRZsw,124800,4,Let's Think About Living,1960
92,0.584,0.589,5,-11.203,1,0.0718,0.463,1.53e-05,0.069,0.842,172.484,audio_features,0mmveflIg5uKskiCOdRV3e,spotify:track:0mmveflIg5uKskiCOdRV3e,https://api.spotify.com/v1/tracks/0mmveflIg5uKskiCOdRV3e,https://api.spotify.com/v1/audio-analysis/0mmveflIg5uKskiCOdRV3e,154296,4,Heartaches by the Number,1960
93,0.567,0.333,3,-14.596,1,0.0289,0.86,0.929,0.0972,0.625,130.459,audio_features,2bY66Hf5NbHJ8Ai8eNmJHG,spotify:track:2bY66Hf5NbHJ8Ai8eNmJHG,https://api.spotify.com/v1/tracks/2bY66Hf5NbHJ8Ai8eNmJHG,https://api.spotify.com/v1/audio-analysis/2bY66Hf5NbHJ8Ai8eNmJHG,145573,4,My Little Corner of the World,1960
94,0.568,0.367,5,-9.912,1,0.0256,0.801,1.67e-05,0.059,0.383,94.096,audio_features,1uXopyJyRjXsjFtlAXhMd4,spotify:track:1uXopyJyRjXsjFtlAXhMd4,https://api.spotify.com/v1/tracks/1uXopyJyRjXsjFtlAXhMd4,https://api.spotify.com/v1/audio-analysis/1uXopyJyRjXsjFtlAXhMd4,171840,3,Doggin' Around,1960
95,0.604,0.546,1,-8.777,1,0.0382,0.553,0.0,0.0919,0.845,121.081,audio_features,62WStnxm3aBXQ9ELVSYyXN,spotify:track:62WStnxm3aBXQ9ELVSYyXN,https://api.spotify.com/v1/tracks/62WStnxm3aBXQ9ELVSYyXN,https://api.spotify.com/v1/audio-analysis/62WStnxm3aBXQ9ELVSYyXN,146653,4,Little Bitty Girl,1960
96,0.656,0.813,5,-7.324,1,0.033,0.349,0.0,0.114,0.96,132.313,audio_features,6OsefWNJtsWqO7myze1HEX,spotify:track:6OsefWNJtsWqO7myze1HEX,https://api.spotify.com/v1/tracks/6OsefWNJtsWqO7myze1HEX,https://api.spotify.com/v1/audio-analysis/6OsefWNJtsWqO7myze1HEX,158493,4,Money (That's What I Want),1960
97,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,audio_features,789CxjEOtO76BVD1A9yJQH,spotify:track:789CxjEOtO76BVD1A9yJQH,https://api.spotify.com/v1/tracks/789CxjEOtO76BVD1A9yJQH,https://api.spotify.com/v1/audio-analysis/789CxjEOtO76BVD1A9yJQH,240707,4,Stay,1960
98,0.577,0.956,5,-3.594,1,0.0557,0.657,0.0,0.28,0.761,91.345,audio_features,3NVSL82aaHTdjtk2ujpS1C,spotify:track:3NVSL82aaHTdjtk2ujpS1C,https://api.spotify.com/v1/tracks/3NVSL82aaHTdjtk2ujpS1C,https://api.spotify.com/v1/audio-analysis/3NVSL82aaHTdjtk2ujpS1C,127613,4,Lonely Weekends,1960
99,0.658,0.629,5,-7.837,1,0.0276,0.885,0.909,0.152,0.625,132.986,audio_features,70JkATjg7LzZ9HA22SmmcK,spotify:track:70JkATjg7LzZ9HA22SmmcK,https://api.spotify.com/v1/tracks/70JkATjg7LzZ9HA22SmmcK,https://api.spotify.com/v1/audio-analysis/70JkATjg7LzZ9HA22SmmcK,115566,4,Sandy,1960
0,0.569,0.722,0,-8.914,1,0.0393,0.225,0.0,0.108,0.965,142.736,audio_features,79s3pSe1u6ggQBEwVPm58Z,spotify:track:79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/tracks/79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/audio-analysis/79s3pSe1u6ggQBEwVPm58Z,159640,4,Tossin' and Turnin',1961
1,0.54,0.0568,10,-20.508,1,0.0351,0.917,1.01e-06,0.12,0.506,111.791,audio_features,6zFsz86nAj5gcvzyVqNL3k,spotify:track:6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/tracks/6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/audio-analysis/6zFsz86nAj5gcvzyVqNL3k,171333,4,I Fall to Pieces,1961
2,0.608,0.756,7,-2.675,0,0.176,0.0784,0.0,0.187,0.55,176.086,audio_features,5BKKy9fIJL5uM9fz1SnqyP,spotify:track:5BKKy9fIJL5uM9fz1SnqyP,https://api.spotify.com/v1/tracks/5BKKy9fIJL5uM9fz1SnqyP,https://api.spotify.com/v1/audio-analysis/5BKKy9fIJL5uM9fz1SnqyP,245507,4,Michael,1961
3,0.723,0.698,10,-6.162,1,0.0659,0.18,0.0,0.797,0.317,126.001,audio_features,09rAJ1Q1NNJSaUKEW3X9P6,spotify:track:09rAJ1Q1NNJSaUKEW3X9P6,https://api.spotify.com/v1/tracks/09rAJ1Q1NNJSaUKEW3X9P6,https://api.spotify.com/v1/audio-analysis/09rAJ1Q1NNJSaUKEW3X9P6,211348,4,Crying,1961
4,0.374,0.568,1,-3.825,0,0.109,0.219,0.00219,0.513,0.111,84.733,audio_features,3DK6m7It6Pw857FcQftMds,spotify:track:3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds,https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds,547733,4,Runaway,1961
5,0.225,0.473,3,-7.479,1,0.0326,0.805,0.0,0.261,0.64,182.268,audio_features,1zfxyezgvocPSjSVup5ND4,spotify:track:1zfxyezgvocPSjSVup5ND4,https://api.spotify.com/v1/tracks/1zfxyezgvocPSjSVup5ND4,https://api.spotify.com/v1/audio-analysis/1zfxyezgvocPSjSVup5ND4,154467,3,My True Story,1961
6,0.453,0.609,8,-6.662,1,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,audio_features,2XPEv2sB6c44DSocT2TwAc,spotify:track:2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/tracks/2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/audio-analysis/2XPEv2sB6c44DSocT2TwAc,147427,4,Pony Time,1961
7,0.941,0.387,9,-11.92,1,0.0427,0.184,2.88e-05,0.157,0.965,125.021,audio_features,6YQ7aPJhk0MGpwoKfFAEbS,spotify:track:6YQ7aPJhk0MGpwoKfFAEbS,https://api.spotify.com/v1/tracks/6YQ7aPJhk0MGpwoKfFAEbS,https://api.spotify.com/v1/audio-analysis/6YQ7aPJhk0MGpwoKfFAEbS,207340,4,Wheels,1961
8,0.796,0.539,7,-5.974,0,0.0433,0.103,0.0,0.343,0.123,111.988,audio_features,1pacwLXyRO47ka0v6LTIiY,spotify:track:1pacwLXyRO47ka0v6LTIiY,https://api.spotify.com/v1/tracks/1pacwLXyRO47ka0v6LTIiY,https://api.spotify.com/v1/audio-analysis/1pacwLXyRO47ka0v6LTIiY,188587,4,Raindrops,1961
9,0.551,0.0305,3,-24.073,1,0.0632,0.994,0.945,0.109,0.395,98.91,audio_features,7I8w2tPNmrgsopg92u7Vzx,spotify:track:7I8w2tPNmrgsopg92u7Vzx,https://api.spotify.com/v1/tracks/7I8w2tPNmrgsopg92u7Vzx,https://api.spotify.com/v1/audio-analysis/7I8w2tPNmrgsopg92u7Vzx,107250,4,Wooden Heart,1961
10,0.509,0.512,1,-7.117,1,0.0276,0.0106,0.000801,0.121,0.159,130.022,audio_features,55H5OIdnR0H5MTsWfTP63E,spotify:track:55H5OIdnR0H5MTsWfTP63E,https://api.spotify.com/v1/tracks/55H5OIdnR0H5MTsWfTP63E,https://api.spotify.com/v1/audio-analysis/55H5OIdnR0H5MTsWfTP63E,413667,4,Calcutta,1961
11,0.487,0.441,1,-11.297,1,0.0722,0.761,0.0,0.15,0.604,82.707,audio_features,06JokgprGDKrtZ1eP6z2CQ,spotify:track:06JokgprGDKrtZ1eP6z2CQ,https://api.spotify.com/v1/tracks/06JokgprGDKrtZ1eP6z2CQ,https://api.spotify.com/v1/audio-analysis/06JokgprGDKrtZ1eP6z2CQ,149800,4,Take Good Care of My Baby,1961
12,0.572,0.392,9,-10.555,1,0.0325,0.778,0.000435,0.15,0.381,128.255,audio_features,6sbj89WozjblBMa5u41orw,spotify:track:6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/audio-analysis/6sbj89WozjblBMa5u41orw,132040,3,Running Scared,1961
13,0.396,0.452,7,-8.809,1,0.0326,0.814,0.0,0.192,0.307,103.264,audio_features,1mFrjW8e8fuAOowlU3Q3Dr,spotify:track:1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/tracks/1mFrjW8e8fuAOowlU3Q3Dr,https://api.spotify.com/v1/audio-analysis/1mFrjW8e8fuAOowlU3Q3Dr,178733,4,Dedicated to the One I Love,1961
14,0.517,0.675,6,-5.382,1,0.0357,0.459,0.0,0.151,0.518,203.853,audio_features,59uQI0PADDKeE6UZDTJEe8,spotify:track:59uQI0PADDKeE6UZDTJEe8,https://api.spotify.com/v1/tracks/59uQI0PADDKeE6UZDTJEe8,https://api.spotify.com/v1/audio-analysis/59uQI0PADDKeE6UZDTJEe8,163855,4,Last Night,1961
15,0.527,0.308,0,-11.809,1,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,audio_features,25IiJu0DjOqsnQXgNHWp5i,spotify:track:25IiJu0DjOqsnQXgNHWp5i,https://api.spotify.com/v1/tracks/25IiJu0DjOqsnQXgNHWp5i,https://api.spotify.com/v1/audio-analysis/25IiJu0DjOqsnQXgNHWp5i,160865,4,Will You Love Me Tomorrow,1961
16,0.607,0.749,2,-4.497,1,0.0729,0.00645,7.27e-05,0.234,0.179,121.831,audio_features,1EkGymegVqvUNUJyvS2hcK,spotify:track:1EkGymegVqvUNUJyvS2hcK,https://api.spotify.com/v1/tracks/1EkGymegVqvUNUJyvS2hcK,https://api.spotify.com/v1/audio-analysis/1EkGymegVqvUNUJyvS2hcK,126224,4,Exodus,1961
17,0.366,0.408,0,-4.85,1,0.0301,0.81,0.0,0.328,0.378,108.819,audio_features,70UvKFI48DAQ2suS58bu5l,spotify:track:70UvKFI48DAQ2suS58bu5l,https://api.spotify.com/v1/tracks/70UvKFI48DAQ2suS58bu5l,https://api.spotify.com/v1/audio-analysis/70UvKFI48DAQ2suS58bu5l,157587,3,Where the Boys Are,1961
18,0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,audio_features,5dUMh0ugelpKfoFp3qChuK,spotify:track:5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/tracks/5dUMh0ugelpKfoFp3qChuK,https://api.spotify.com/v1/audio-analysis/5dUMh0ugelpKfoFp3qChuK,119880,4,Hit the Road Jack,1961
19,0.61,0.272,2,-10.071,1,0.0286,0.888,7.11e-06,0.245,0.608,107.116,audio_features,5PYEBQrRHWoMuRr5Ers9vR,spotify:track:5PYEBQrRHWoMuRr5Ers9vR,https://api.spotify.com/v1/tracks/5PYEBQrRHWoMuRr5Ers9vR,https://api.spotify.com/v1/audio-analysis/5PYEBQrRHWoMuRr5Ers9vR,199347,4,Sad Movies (Make Me Cry),1961
20,0.811,0.528,3,-9.721,1,0.0332,0.784,1.58e-05,0.141,0.942,130.191,audio_features,7qEwxMKJu8EsjvOoxMJoTT,spotify:track:7qEwxMKJu8EsjvOoxMJoTT,https://api.spotify.com/v1/tracks/7qEwxMKJu8EsjvOoxMJoTT,https://api.spotify.com/v1/audio-analysis/7qEwxMKJu8EsjvOoxMJoTT,151160,4,Mother-in-Law,1961
21,0.655,0.77,2,-6.338,1,0.0649,0.626,0.0,0.541,0.9,105.394,audio_features,0B1cm1Z7J9v8Wug9idr8T6,spotify:track:0B1cm1Z7J9v8Wug9idr8T6,https://api.spotify.com/v1/tracks/0B1cm1Z7J9v8Wug9idr8T6,https://api.spotify.com/v1/audio-analysis/0B1cm1Z7J9v8Wug9idr8T6,138893,4,Bristol Stomp,1961
22,0.723,0.44,2,-10.536,1,0.0319,0.667,0.0,0.128,0.843,123.217,audio_features,1sM0yZDxUhPQhkDh2CLd6l,spotify:track:1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/tracks/1sM0yZDxUhPQhkDh2CLd6l,https://api.spotify.com/v1/audio-analysis/1sM0yZDxUhPQhkDh2CLd6l,143200,4,Travelin' Man,1961
23,0.552,0.7,7,-4.533,1,0.0295,0.809,0.0,0.805,0.901,132.005,audio_features,47IRIQxGDe2Sc6F4pe2FMf,spotify:track:47IRIQxGDe2Sc6F4pe2FMf,https://api.spotify.com/v1/tracks/47IRIQxGDe2Sc6F4pe2FMf,https://api.spotify.com/v1/audio-analysis/47IRIQxGDe2Sc6F4pe2FMf,170760,4,Shop Around,1961
24,0.716,0.34,0,-17.01,1,0.0585,0.248,2.89e-06,0.309,0.661,133.337,audio_features,5gCkto8RSjGPynLo3GjOk0,spotify:track:5gCkto8RSjGPynLo3GjOk0,https://api.spotify.com/v1/tracks/5gCkto8RSjGPynLo3GjOk0,https://api.spotify.com/v1/audio-analysis/5gCkto8RSjGPynLo3GjOk0,160000,4,The Boll Weevil Song,1961
25,0.684,0.389,0,-10.933,1,0.035,0.604,0.0,0.369,0.824,129.06,audio_features,4s9qKAu0wMyIWVUB7Cuv3j,spotify:track:4s9qKAu0wMyIWVUB7Cuv3j,https://api.spotify.com/v1/tracks/4s9qKAu0wMyIWVUB7Cuv3j,https://api.spotify.com/v1/audio-analysis/4s9qKAu0wMyIWVUB7Cuv3j,142027,4,A Hundred Pounds of Clay,1961
26,0.686,0.771,1,-8.764,1,0.0594,0.683,0.137,0.333,0.94,118.176,audio_features,0YVlMTY2kaQc2fxu2ezlI6,spotify:track:0YVlMTY2kaQc2fxu2ezlI6,https://api.spotify.com/v1/tracks/0YVlMTY2kaQc2fxu2ezlI6,https://api.spotify.com/v1/audio-analysis/0YVlMTY2kaQc2fxu2ezlI6,135707,4,The Mountain's High,1961
27,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,audio_features,4hObp5bmIJ3PP3cKA9K9GY,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/tracks/4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/audio-analysis/4hObp5bmIJ3PP3cKA9K9GY,294400,4,Don't Worry,1961
28,0.535,0.683,9,-11.677,1,0.0334,0.371,0.0133,0.205,0.912,150.742,audio_features,2vdjYcYAmectRUOiR9Blk3,spotify:track:2vdjYcYAmectRUOiR9Blk3,https://api.spotify.com/v1/tracks/2vdjYcYAmectRUOiR9Blk3,https://api.spotify.com/v1/audio-analysis/2vdjYcYAmectRUOiR9Blk3,126107,4,On the Rebound,1961
29,0.271,0.123,0,-15.139,1,0.0318,0.846,5.86e-06,0.34,0.128,78.916,audio_features,4ZEvI1ujaR0jnGw7ifAkbj,spotify:track:4ZEvI1ujaR0jnGw7ifAkbj,https://api.spotify.com/v1/tracks/4ZEvI1ujaR0jnGw7ifAkbj,https://api.spotify.com/v1/audio-analysis/4ZEvI1ujaR0jnGw7ifAkbj,165493,4,Portrait of My Love,1961
30,0.473,0.824,0,-9.325,0,0.178,0.929,0.0547,0.866,0.923,165.457,audio_features,7aHn8rGeEGkDkQiUV0DpW1,spotify:track:7aHn8rGeEGkDkQiUV0DpW1,https://api.spotify.com/v1/tracks/7aHn8rGeEGkDkQiUV0DpW1,https://api.spotify.com/v1/audio-analysis/7aHn8rGeEGkDkQiUV0DpW1,150400,4,Quarter to Three,1961
31,0.446,0.678,8,-8.563,0,0.0551,0.52,0.0,0.281,0.797,84.502,audio_features,394TDMOmboEPfH2Jb15K8K,spotify:track:394TDMOmboEPfH2Jb15K8K,https://api.spotify.com/v1/tracks/394TDMOmboEPfH2Jb15K8K,https://api.spotify.com/v1/audio-analysis/394TDMOmboEPfH2Jb15K8K,167213,4,"Who Put the Bomp (in the Bomp, Bomp, Bomp)",1961
32,0.703,0.649,8,-7.727,0,0.0312,0.397,0.0,0.209,0.862,122.719,audio_features,7Gpx2fNJiilvrf9Ss8qbit,spotify:track:7Gpx2fNJiilvrf9Ss8qbit,https://api.spotify.com/v1/tracks/7Gpx2fNJiilvrf9Ss8qbit,https://api.spotify.com/v1/audio-analysis/7Gpx2fNJiilvrf9Ss8qbit,159693,4,Calendar Girl,1961
33,0.742,0.784,1,-5.458,1,0.0552,0.0308,0.0,0.354,0.65,101.002,audio_features,6eFahAdQgABBj1XOM99cBG,spotify:track:6eFahAdQgABBj1XOM99cBG,https://api.spotify.com/v1/tracks/6eFahAdQgABBj1XOM99cBG,https://api.spotify.com/v1/audio-analysis/6eFahAdQgABBj1XOM99cBG,188200,4,I Like It Like That,1961
34,0.827,0.928,7,-7.266,1,0.133,0.332,0.0,0.0576,0.261,115.023,audio_features,4UCkX8nrBlpxjrrEqtb46a,spotify:track:4UCkX8nrBlpxjrrEqtb46a,https://api.spotify.com/v1/tracks/4UCkX8nrBlpxjrrEqtb46a,https://api.spotify.com/v1/audio-analysis/4UCkX8nrBlpxjrrEqtb46a,373293,4,Apache,1961
35,0.74,0.183,5,-12.344,1,0.0392,0.288,0.834,0.0959,0.608,100.355,audio_features,4ohGPLUDXQHLulXEy1xA24,spotify:track:4ohGPLUDXQHLulXEy1xA24,https://api.spotify.com/v1/tracks/4ohGPLUDXQHLulXEy1xA24,https://api.spotify.com/v1/audio-analysis/4ohGPLUDXQHLulXEy1xA24,153156,3,Don't Bet Money Honey,1961
36,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,audio_features,1KMkcUvF7m3SDChDOa7i5L,spotify:track:1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/tracks/1KMkcUvF7m3SDChDOa7i5L,https://api.spotify.com/v1/audio-analysis/1KMkcUvF7m3SDChDOa7i5L,161385,4,Without You,1961
37,0.471,0.56,4,-11.716,1,0.0405,0.469,0.0,0.123,0.925,184.41,audio_features,7HnhPu7mOMIpouuosKBdg6,spotify:track:7HnhPu7mOMIpouuosKBdg6,https://api.spotify.com/v1/tracks/7HnhPu7mOMIpouuosKBdg6,https://api.spotify.com/v1/audio-analysis/7HnhPu7mOMIpouuosKBdg6,139640,3,Wings of a Dove,1961
38,0.364,0.959,1,-2.956,1,0.0627,0.0113,0.000953,0.411,0.927,161.797,audio_features,0BqQWfhMrkpRAUCbdfdHUC,spotify:track:0BqQWfhMrkpRAUCbdfdHUC,https://api.spotify.com/v1/tracks/0BqQWfhMrkpRAUCbdfdHUC,https://api.spotify.com/v1/audio-analysis/0BqQWfhMrkpRAUCbdfdHUC,174027,4,Little Sister,1961
39,0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,audio_features,1pZn8AX1WulW8IO338hE5D,spotify:track:1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/tracks/1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/audio-analysis/1pZn8AX1WulW8IO338hE5D,207827,4,Blue Moon,1961
